taskid,energy,Gnorm,a,b,c,alpha,beta,gamma,V,Static_xx,Static_yy,Static_zz,ε0,HighFreq_xx,HighFreq_yy,HighFreq_zz,ε∞,Bulk0,Shear0,Young0,C11,C12,C44,V_La_avg,V_Ce_avg,V_O_avg,Weight,Wi
4889,-16771.13032886,0.00000010,19.424000,20.120635,19.132050,90.246765,90.141710,90.140363,7477.134404,6.757849,22.98248,23.61149,23.63512,23.409696666666665,4.13431,4.12597,4.12741,4.12923,155.15499,65.77301,171.49555,249.5055,110.8853,74.5355,-29.663508916666665,0,21.537027590909073,4.567098172734896e-158,4.56709713342878e-158
489,-16770.49625698,0.00000062,19.447587,20.265623,18.980195,89.959630,89.793600,90.094635,7480.365938,6.754930,23.12879,23.14152,22.36903,22.879779999999997,4.07913,4.10220,4.11822,4.09985,154.12981,67.27365,166.42208,237.5097,103.7938,74.6485,-29.548117616666666,-40.034031558333325,0,1.0178917270760748e-168,1.0178914954407874e-168
4890,-16773.42073903,0.00000003,19.474771,20.233803,19.015197,90.049209,90.060580,90.156660,7492.878124,6.743650,22.23474,23.60344,23.62780,23.155326666666667,4.12672,4.06677,4.13036,4.10795,151.24267,66.31634,169.17243,238.8297,101.3127,73.5316,0,-40.04397050833333,0,1.370369596370395e-119,1.3703692845239118e-119
4891,-16770.74864598,0.00000008,19.389672,20.191821,19.106375,89.981816,90.256984,89.917207,7480.306598,6.754983,23.31759,22.14570,22.22737,22.563553333333335,4.10582,4.11625,4.09822,4.106763333333333,156.23534,66.68472,167.91548,240.8689,111.0880,76.8737,-29.565856700000005,0,21.507682733333333,1.7686836969092818e-164,1.768683294420937e-164
4892,-16773.91538725,0.00001466,19.456718,20.226739,18.986310,89.752709,89.947168,89.770363,7471.852721,6.762626,23.15034,23.77398,23.27682,23.400380000000002,4.14755,4.17169,4.16066,4.159966666666667,156.71259,66.73760,169.47414,244.2894,108.0680,74.9045,0,-38.657761374999986,20.674193572727283,2.7961603722241563e-111,2.7961597359193368e-111
4893,-16772.12698199,0.00001896,19.402456,20.271348,19.035394,89.961677,89.927575,90.037856,7486.876605,6.749056,23.31368,22.83603,24.90753,23.68574666666667,4.10190,4.12431,4.11622,4.114143333333334,152.66757,64.76486,167.12821,239.4006,104.1766,74.6134,-29.539545,-40.05759816666666,21.532737063636354,2.527411886007073e-141,2.5274113108596744e-141
4894,-16771.06458514,0.00000078,19.417700,20.234229,19.049109,89.924297,90.135061,90.078039,7484.402597,6.751287,23.49733,23.26258,23.57243,23.444113333333334,4.13991,4.14515,4.16197,4.1490100000000005,155.05307,66.31910,174.99580,246.9240,105.2339,74.1802,0,-40.04406411666668,21.54909705454545,3.590826825144509e-159,3.590826008002389e-159
4895,-16773.57277515,0.00000019,19.459319,20.181984,19.044652,89.990549,90.176978,89.934736,7479.321212,6.755873,23.01749,22.82246,23.35454,23.06483,4.11628,4.13457,4.11561,4.122153333333333,151.49310,66.48926,166.64159,237.8982,107.8137,74.8236,-29.618954566666673,-40.03485445000001,21.540544884848487,4.9083115106578364e-117,4.9083103937039236e-117
4896,-16771.07772202,0.00000032,19.435170,20.245918,19.045328,89.839161,89.969242,90.186012,7493.940105,6.742694,23.30772,22.80720,22.15779,22.757569999999998,4.08517,4.03563,4.08640,4.069066666666667,151.28395,65.96612,164.72822,236.1245,99.7755,73.3824,0,-40.00897178333333,21.5637868181818,5.968762957315911e-159,5.96876159904166e-159
4897,-16766.74674884,0.00000045,19.425221,20.217156,19.076003,90.198496,89.843816,90.162829,7491.476866,6.744911,22.73801,22.61584,23.92556,23.093136666666666,4.13043,4.01667,4.09779,4.08163,151.69771,67.08148,175.24207,246.0127,104.1841,73.3124,-29.566517633333333,-40.07286576666668,21.517944581818195,1.0440881152510526e-231,1.044087877654416e-231
4898,-16772.36274213,0.00000000,19.453921,20.203544,19.035685,89.724591,89.779013,90.322949,7481.488607,6.753916,22.92895,24.55097,22.88895,23.45629,4.13832,4.13889,4.15799,4.145066666666667,152.72447,66.16627,164.39554,239.4007,107.2775,72.1206,-29.539545,-40.05759816666666,21.532737063636354,2.3081926763343676e-137,2.308192151073321e-137
4899,-16773.50281868,0.00000031,19.427183,20.244662,19.031452,89.885352,89.969683,89.933663,7484.987244,6.750759,23.31930,23.45163,23.03426,23.268396666666664,4.13717,4.11705,4.14836,4.134193333333333,153.03861,67.42760,168.02496,238.8371,103.8631,72.5623,-29.635527800000002,-40.07015655000002,21.545496351515144,3.278801660819609e-118,3.2788009146831146e-118
49,-16774.70532200,0.00002494,19.453671,20.171594,19.064999,89.865394,90.010778,89.789006,7481.254190,6.754128,22.94833,23.85802,23.60179,23.46938,4.12549,4.13869,4.15101,4.138396666666666,152.80205,67.93918,169.00588,239.8908,105.1171,73.6296,-29.59302256666666,-40.03074776666666,21.537048003030293,5.2105289456555695e-98,5.210527759927915e-98
490,-16773.75847393,0.00000035,19.426020,20.259687,19.001373,89.751184,89.688491,89.969767,7478.095198,6.756981,22.33554,22.34538,22.94715,22.542690000000004,4.12713,4.14036,4.13991,4.135800000000001,157.05023,68.00930,169.28628,245.3946,107.6590,75.5980,-29.552799666666672,-40.067550183333346,21.539279275757576,6.464490766036021e-114,6.4644892949520765e-114
4900,-16774.86044188,0.00000006,19.427840,20.220558,18.993167,89.946997,90.331887,89.622552,7461.018531,6.772446,23.18846,24.35615,25.04904,24.197883333333333,4.13882,4.14814,4.12569,4.13755,153.91602,65.13206,156.69870,229.4819,107.2332,76.2495,-29.655141616666665,-40.00897178333333,0,2.1027183460910757e-95,2.102717867588544e-95
4901,-16773.94931071,0.00000024,19.441139,20.273021,18.994103,90.358430,90.189758,89.928214,7485.964290,6.749878,24.11037,23.66350,24.54955,24.107806666666665,4.13010,4.11328,4.17136,4.138246666666666,152.60626,66.59618,164.40092,235.1418,102.6785,75.8923,-29.566517633333333,-40.07286576666668,21.517944581818195,1.0386067053031539e-110,1.0386064689538876e-110
4902,-16772.10053435,0.00000001,19.389292,20.158118,19.121831,90.153071,90.066162,89.814598,7473.728202,6.760929,24.00937,24.16511,23.17138,23.781953333333334,4.12780,4.14280,4.12630,4.1323,149.27765,65.45740,165.81936,232.9174,102.3634,73.9422,0,-40.03010191666667,21.52746360606061,9.086052177836935e-142,9.08605011018057e-142
4903,-16767.89502288,0.00000014,19.391607,20.264634,19.049055,89.856627,89.874004,89.804444,7485.504245,6.750293,22.42211,23.11121,24.21251,23.248610000000003,4.11836,4.10779,4.08577,4.103973333333333,150.22695,66.19714,164.92864,236.0181,103.8407,76.9105,-29.566517633333333,-40.07286576666668,21.517944581818195,2.036535621533677e-212,2.036535158091936e-212
4904,-16771.03987664,0.00007266,19.434682,20.223178,19.050938,89.779684,90.082821,89.947136,7487.543501,6.748455,23.36485,23.47225,24.94821,23.928436666666666,4.13447,4.11464,4.11681,4.121973333333333,152.78233,63.36100,160.11623,237.0136,109.6785,68.7113,0,0,0,1.3807337158076604e-159,1.380733401602679e-159
4905,-16774.23600021,0.00000020,19.363858,20.199024,19.092506,90.015909,89.840663,90.234208,7467.580152,6.766495,24.52695,24.56248,22.54506,23.878163333333333,4.14003,4.14563,4.15151,4.145723333333334,159.33441,67.72473,172.54448,245.8954,108.3387,76.2842,0,-40.073195358333344,0,6.801782634200779e-106,6.801781086361422e-106
4906,-16773.65132750,0.00007255,19.417531,20.186086,19.056170,89.947736,90.213779,89.767837,7469.215069,6.765014,23.36430,22.97340,23.13023,23.155976666666664,4.11400,4.11832,4.14356,4.125293333333333,154.85418,65.93038,155.53103,231.1780,104.6729,75.5261,-29.562209766666676,-40.062573741666675,0,1.0245980325434284e-115,1.0245977993820286e-115
4907,-16772.41366420,0.00006346,19.415897,20.172137,19.101740,90.023164,90.072572,90.040072,7481.381756,6.754013,22.76504,22.94303,22.82404,22.844036666666668,4.15593,4.12519,4.09902,4.126713333333334,153.70108,66.95039,169.95882,243.4997,108.7158,73.2064,-29.584986499999996,-40.05123246666667,0,1.654722544269773e-136,1.6547221677148586e-136
4908,-16771.81480196,0.00004802,19.400356,20.266581,19.004653,90.088751,90.117288,89.805731,7472.160844,6.762347,22.86372,24.05171,22.31225,23.07589333333333,4.10891,4.12630,4.15492,4.130043333333333,156.51895,66.17138,169.19910,244.3769,107.6402,73.5159,-29.61675771666666,0,0,1.4397342622299759e-146,1.4397339345986072e-146
4909,-16773.54288777,0.00006088,19.473456,20.210971,19.016141,90.022761,90.101558,89.913764,7484.303304,6.751376,22.54913,22.68706,23.04426,22.76015,4.11434,4.14719,4.10798,4.123170000000001,152.09216,67.34004,166.86097,235.6630,107.0838,75.2130,-29.618954566666673,0,21.52290696060607,1.5447074175817276e-117,1.544707066062271e-117
491,-16773.63576982,0.00000042,19.404214,20.206297,19.057695,89.929029,89.918288,90.091779,7472.257544,6.762260,22.64607,23.46555,24.19229,23.434636666666666,4.15685,4.12931,4.15418,4.146780000000001,154.01568,67.00221,172.84888,247.0644,107.9938,74.7096,-29.618954566666673,0,21.52290696060607,5.613012335971964e-116,5.613011058653669e-116
4910,-16775.22620780,0.00005109,19.449912,20.203539,19.026396,89.806942,89.821286,89.928262,7476.471937,6.758448,22.88371,23.89704,23.61487,23.465206666666663,4.11618,4.10110,4.12382,4.1137,154.04894,66.15899,165.62242,240.8091,105.8397,73.5081,-29.565856700000005,0,21.507682733333333,2.9334461427074706e-89,2.9334454751613826e-89
4911,-16772.71168733,0.00000265,19.400077,20.210589,19.066894,90.093906,90.090778,89.824699,7475.826904,6.759031,23.22681,25.67478,22.60053,23.834039999999998,4.12896,4.15706,4.15015,4.14539,155.15463,67.87800,170.50147,241.5839,105.2003,77.4874,-29.548117616666666,-40.07421217499999,0,1.6799386225465118e-131,1.6799382402533313e-131
4912,-16771.42069223,0.00000008,19.439288,20.201319,19.011880,89.969696,89.960837,89.936436,7465.943655,6.767979,23.48734,23.49452,22.82931,23.270390000000003,4.14908,4.15141,4.13860,4.146363333333333,153.32318,64.42452,159.28056,234.9027,109.1853,72.2287,-29.548117616666666,-40.07421217499999,0,3.4477063888750236e-153,3.4477056043019307e-153
4913,-16773.46543256,0.00002635,19.472339,20.181562,19.041763,90.132930,89.711564,90.275896,7482.872978,6.752667,22.82650,22.40800,23.58574,22.94008,4.14385,4.12950,4.14851,4.14062,154.40195,65.63345,167.43955,240.4375,108.1533,73.4779,-29.584986499999996,-40.05123246666667,0,7.720687474076808e-119,7.720685717127994e-119
4914,-16770.81927666,0.00000681,19.464138,20.158943,19.037260,90.062812,90.024444,90.011148,7469.766888,6.764515,24.29653,22.44451,22.64902,23.130020000000002,4.12639,4.10429,4.13695,4.122543333333333,153.19362,66.03468,160.87125,231.5207,106.8638,75.7456,0,-40.03432547500001,21.54537319696969,2.717649057852143e-163,2.717648439413655e-163
4915,-16772.91456912,0.00000009,19.504877,20.190590,19.009330,89.940756,90.117917,90.014163,7486.138689,6.749721,24.12680,23.92993,24.54611,24.200946666666667,4.07285,4.08840,4.11538,4.09221,152.00935,67.34702,163.10370,231.5359,103.3051,72.8739,-29.566159850000002,0,21.527627796969696,4.3008815278135735e-128,4.3008805490887225e-128
4916,-16774.59530159,0.00000126,19.445449,20.212008,19.024198,90.123983,90.059749,89.993262,7477.088866,6.757890,23.32883,22.96655,23.68100,23.325460000000003,4.17623,4.13425,4.13187,4.14745,153.97115,67.58253,164.36396,234.7862,107.8662,77.5663,-29.581501533333334,-40.04285901666666,21.520831057575755,7.389588793082593e-100,7.389587111479846e-100
4917,-16768.43466312,0.00000024,19.408714,20.280301,19.004530,90.029901,90.223891,90.035414,7480.400474,6.754899,22.37750,23.87734,23.88058,23.378473333333332,4.08218,4.10113,4.12448,4.102596666666667,151.84861,65.35455,162.33192,237.2980,103.5949,75.8258,-29.557692933333335,-40.013252233333326,21.5304058909091,2.3683672252245926e-203,2.3683666862699983e-203
4918,-16774.90064414,0.00000054,19.483772,20.178449,18.993629,90.141512,89.942636,90.093723,7467.352129,6.766702,24.76678,22.93880,24.52834,24.077973333333333,4.13998,4.17943,4.15756,4.15899,150.18795,66.47853,161.07385,228.0504,104.9964,74.2077,0,-40.043576575,21.53074275757577,9.957477806722806e-95,9.957475540761533e-95
4919,-16772.66342629,0.00002852,19.508873,20.176477,18.977471,89.884277,90.095210,89.924611,7469.886390,6.764406,23.47774,23.58353,22.28099,23.114086666666665,4.14878,4.14619,4.18238,4.159116666666667,158.80879,67.15461,164.81929,239.7399,112.7938,75.9063,-29.54560803333334,-40.08297030000001,21.53336331515152,2.5974286478860936e-132,2.597428056805416e-132
492,-16771.21436697,0.00001361,19.417901,20.144792,19.094500,90.310616,89.956724,89.860627,7469.053420,6.765161,23.12367,22.23434,22.03232,22.463443333333334,4.14431,4.13599,4.13374,4.138013333333333,157.90961,67.44215,175.59097,251.2835,110.2527,75.7918,-29.571599333333335,0,21.53091030909092,1.1787411875511247e-156,1.1787409193123262e-156
4920,-16774.28802088,0.00000108,19.455211,20.160808,19.076041,90.024920,90.008186,90.002513,7482.247698,6.753231,23.56722,23.51666,22.40384,23.16257333333333,4.16553,4.12855,4.12547,4.13985,157.59082,67.83406,168.12633,243.1542,112.1530,75.2990,-29.549561800000006,0,0,5.087817700213892e-105,5.087816542410872e-105
4921,-16771.72053481,0.00001447,19.425241,20.176903,19.078466,90.163029,89.789967,89.903461,7477.545361,6.757478,23.69047,23.16472,23.09540,23.316863333333334,4.14359,4.12801,4.13598,4.13586,154.07696,64.91272,164.49513,242.7991,113.9527,74.8727,0,-40.073195358333344,21.536395987878787,3.7554667342477486e-148,3.755465879639549e-148
4922,-16773.22174228,0.00005173,19.411151,20.230163,19.055449,90.040282,90.000716,89.886277,7482.881880,6.752659,23.30253,22.50762,23.26620,23.025450000000003,4.10435,4.12004,4.11930,4.114563333333333,154.81242,66.70706,173.77071,251.4366,109.6434,76.4117,-29.489886733333332,0,0,6.220702746210461e-123,6.22070133060384e-123
4923,-16775.60247593,0.00000001,19.442795,20.167030,19.057789,90.022000,90.041154,90.221705,7472.565726,6.761981,22.42039,22.43271,22.16127,22.338123333333332,4.19110,4.14500,4.13161,4.155903333333333,154.34079,67.40271,172.45407,247.1093,108.6375,77.2901,-29.597074466666673,-40.03147797499999,21.524290406060594,6.1433392275657796e-83,6.143337829564293e-83
4924,-16773.20724397,0.00000032,19.436487,20.281476,18.983794,89.916326,90.025290,90.034121,7483.413628,6.752179,22.83731,23.68410,23.16916,23.230190000000004,4.10324,4.07573,4.13227,4.103746666666667,145.33793,65.27585,163.72519,227.3380,94.6432,74.7510,0,0,21.534699357575768,3.550410432722034e-123,3.5504096247772214e-123
4925,-16774.16127994,0.00000000,19.454801,20.171777,19.044208,90.045227,90.083470,90.151781,7473.632907,6.761015,22.99849,23.25130,23.68298,23.310923333333335,4.10753,4.16852,4.15252,4.142856666666667,154.57471,67.31244,169.38705,243.0839,109.0976,74.3754,-29.597074466666673,-40.06489574166665,0,3.779004941620474e-107,3.7790040816558306e-107
4926,-16769.53010984,0.00000010,19.546685,20.090236,19.058778,90.117739,89.998322,90.089222,7484.309560,6.751370,23.18112,23.88645,23.72222,23.59659666666667,4.08364,4.08440,4.11025,4.092763333333333,154.63367,67.31412,167.01460,239.3392,108.8990,72.9363,-29.586806116666658,-40.063490749999985,21.53078914545455,5.986100235055328e-185,5.98609887283574e-185
4927,-16771.30612966,0.00000118,19.450692,20.112064,19.106582,89.883930,90.131058,89.670488,7474.212971,6.760491,23.00929,23.24456,21.88659,22.71348,4.14464,4.15051,4.14909,4.14808,152.66008,66.83213,164.31945,237.3058,107.5563,74.6013,-29.554024283333334,0,21.53588550000002,4.101699154143272e-155,4.1016982207451146e-155
4928,-16771.45202076,0.00003037,19.413952,20.222823,19.036259,89.937907,89.880720,89.997119,7473.708423,6.760947,24.80089,23.33739,23.60555,23.91461,4.12237,4.13399,4.14845,4.134936666666667,155.46012,66.87491,167.81814,240.7358,106.0028,74.4280,-29.522112649999997,0,0,1.15831428911336e-152,1.1583140255229838e-152
4929,-16773.40586381,0.00002267,19.381464,20.175425,19.108792,90.081045,90.007209,90.041556,7472.087418,6.762414,22.49832,22.71261,22.65391,22.621613333333332,4.14049,4.14965,4.15811,4.149416666666667,157.71214,66.44098,170.37032,247.7889,109.7904,74.9042,-29.59302256666666,-40.03074776666666,0,7.708058766692217e-120,7.70805701261724e-120
493,-16773.69223458,0.00006193,19.474583,20.174469,19.008400,90.017129,89.838754,89.965340,7468.167091,6.765964,24.18259,23.70125,25.52300,24.468946666666668,4.14480,4.16772,4.15374,4.1554199999999994,154.17907,66.99369,167.81289,240.8488,109.7731,75.4075,0,0,21.509930169696975,4.986114136449888e-115,4.986113001790915e-115
4930,-16774.20612907,0.00000001,19.454466,20.167115,19.093335,90.222747,89.751225,90.249792,7490.889456,6.745440,24.25603,23.03485,23.81565,23.70217666666667,4.09297,4.09526,4.11416,4.100796666666667,144.11747,66.53036,178.46500,244.3101,101.1154,77.1233,-29.554024283333334,-40.05357603333334,21.549607206060628,2.141951747960065e-106,2.141951260529432e-106
4931,-16774.95131453,0.00000113,19.443766,20.242237,18.988832,89.951562,89.917076,90.086349,7473.706327,6.760949,22.70762,22.50515,23.09138,22.76805,4.13931,4.13954,4.12689,4.135246666666667,155.63058,66.54273,169.26946,242.4868,107.3426,77.3449,-29.5592237,-40.052556741666656,0,7.069267804653601e-94,7.069266195944309e-94
4932,-16774.57970293,0.00003926,19.506977,20.231468,18.950648,90.195013,90.241508,90.029729,7478.853225,6.756296,23.12900,23.26740,23.05811,23.151503333333334,4.10651,4.12200,4.14912,4.125876666666667,154.33132,66.09646,167.36393,240.5989,106.1234,77.0455,-29.61933266666667,-40.02077965833335,21.511127072727277,4.041795326054463e-100,4.041794406288247e-100
4933,-16770.77270227,0.00000050,19.452871,20.224312,19.017889,89.850084,89.971921,89.826474,7481.975167,6.753477,22.98675,22.12738,22.55018,22.55477,4.13055,4.14471,4.13266,4.135973333333333,155.86334,67.57731,171.21514,244.1785,105.8450,72.8968,-29.528338299999994,0,21.55688453333333,4.4851612139138385e-164,4.485160193253606e-164
4934,-16771.62389240,0.00001657,19.399748,20.248770,19.041367,89.954511,90.022552,89.911864,7479.837640,6.755407,23.09078,23.57289,22.86980,23.177823333333333,4.12077,4.08219,4.10558,4.102846666666667,154.29121,66.82673,169.62665,243.6007,104.7062,71.4681,0,-40.03908364166667,21.531787063636372,8.935994381412245e-150,8.935992347903599e-150
4935,-16774.54593842,0.00002708,19.524196,20.150134,19.021994,89.977529,89.898846,90.017889,7483.528489,6.752075,24.05170,22.76262,24.23681,23.68371,4.13666,4.10146,4.13496,4.12436,145.12766,65.80095,162.15480,227.5274,101.8033,72.3453,-29.548724249999996,-40.063879491666654,0,1.0948522474577748e-100,1.0948519983090605e-100
4936,-16774.40368441,0.00000005,19.424885,20.157460,19.101517,89.965954,90.034838,89.828316,7479.283901,6.755907,23.80704,23.16356,24.43062,23.80040666666667,4.16960,4.12989,4.08550,4.128329999999999,151.76842,64.39381,165.72817,243.3227,113.3736,71.8467,-29.6240618,-40.05267240833336,0,4.4626551305525325e-103,4.462654115013869e-103
4937,-16773.26030063,0.00000004,19.406558,20.238777,19.048720,90.077811,89.923826,89.909059,7481.647331,6.753773,22.50340,22.20538,22.30694,22.338573333333333,4.09516,4.11064,4.12161,4.109136666666667,154.26798,68.21352,172.69668,242.4087,106.9516,75.3644,0,-40.049195241666666,21.53774994848484,2.7643384844821933e-122,2.7643378554188826e-122
