energy,taskid
-18485.65412,4816
-18485.54312,4817
-18486.05423,4818
-18486.83488,4819
-18484.81063,482
-18486.27384,4820
-18485.07567,4821
-18484.45282,4822
-18485.64891,4823
-18484.11131,4824
-18487.2625,4825
-18484.3794,4826
-18484.67758,4827
-18483.70789,4828
-18484.50385,4829
-18484.72476,483
-18483.80943,4830
-18483.77861,4831
-18484.22735,4832
-18484.9994,4833
-18484.58502,4834
-18483.79039,4835
-18485.56307,4836
-18483.0311,4837
-18484.45041,4838
-18484.97086,4839
-18484.41384,484
-18483.47061,4840
-18487.30588,4841
-18485.71684,4842
-18482.75891,4843
-18485.69465,4844
-18485.54126,4845
-18485.59336,4846
-18485.02903,4847
-18483.5805,4848
-18486.99648,4849
-18484.22413,485
-18483.5485,4850
-18486.1166,4851
-18486.01486,4852
-18484.78041,4853
-18484.33202,4854
-18483.1037,4855
-18486.41452,4856
-18485.45269,4857
-18483.87411,4858
-18485.90297,4859
-18483.73342,486
-18487.99635,4860
-18485.18229,4861
-18487.30893,4862
-18483.16065,4863
-18485.62808,4864
-18484.56726,4865
-18486.84994,4866
-18485.14431,4867
-18487.88583,4868
-18485.85579,4869
-18487.14497,487
-18486.56882,4870
-18484.21656,4871
-18485.11807,4872
-18486.20163,4873
-18483.82582,4874
-18484.61547,4875
-18480.26913,4876
-18485.4284,4877
-18484.20531,4878
-18484.72794,4879
-18484.38178,488
-18486.11428,4880
-18484.46609,4881
-18485.49318,4882
-18487.5948,4883
-18485.58597,4884
-18484.2234,4885
-18485.91582,4886
-18485.76114,4887
-18483.59541,4888
-18485.4086,4889
-18485.01914,489
-18486.70393,4890
-18483.97674,4891
-18483.97142,4892
-18484.14542,4893
-18485.05494,4894
-18484.76544,4895
-18485.78891,4896
-18483.44351,4897
-18483.72833,4898
-18487.46261,4899
-18483.50389,49
-18485.64947,490
-18483.9378,4900
-18486.24848,4901
-18483.21452,4902
-18484.13539,4903
-18486.4703,4904
-18485.68563,4905
-18485.53878,4906
-18486.06905,4907
-18484.55387,4908
-18485.37073,4909
-18484.99265,491
-18484.28745,4910
-18485.09787,4911
-18485.77221,4912
-18486.32939,4913
-18484.59714,4914
-18484.05119,4915
-18484.90465,4916
-18486.52324,4917
-18484.76909,4918
-18485.9208,4919
-18485.8025,492
-18484.47443,4920
-18484.00423,4921
-18486.10327,4922
-18486.14241,4923
-18484.56366,4924
-18484.09078,4925
-18484.64131,4926
-18485.25431,4927
-18486.23457,4928
-18485.49242,4929
-18484.88613,493
-18485.78192,4930
-18485.98842,4931
-18484.37259,4932
-18484.32949,4933
-18484.27528,4934
-18483.90363,4935
-18484.39894,4936
-18485.91483,4937
-18484.7766,4938
-18486.24276,4939
-18487.1731,494
-18486.13515,4940
-18485.25965,4941
-18482.91992,4942
-18486.52274,4943
-18486.07193,4944
-18484.74053,4945
-18485.97388,4946
-18484.00301,4947
-18485.20374,4948
-18486.24525,4949
-18485.33818,495
-18484.4602,4950
-18485.6816,4951
-18483.8474,4952
-18486.91219,4953
-18484.67596,4954
-18485.38103,4955
-18485.56791,4956
-18485.93761,4957
-18486.08155,4958
-18485.21774,4959
-18486.49902,496
-18486.0204,4960
-18487.37736,4961
-18486.47871,4962
-18484.30168,4963
-18482.70783,4964
-18485.85342,4965
-18487.55872,4966
-18485.92682,4967
-18484.43116,4968
-18485.38108,4969
-18484.50476,497
-18485.75011,4970
-18485.09345,4971
-18488.02555,4972
-18484.22004,4973
-18484.7961,4974
-18486.0737,4975
-18483.69473,4976
-18486.52972,4977
-18484.17408,4978
-18485.22116,4979
-18485.32718,498
-18484.7067,4980
-18486.45474,4981
-18482.70418,4982
-18485.50594,4983
-18482.97155,4984
-18486.48017,4985
-18484.56432,4986
-18484.64921,4987
-18486.45457,4988
-18485.09639,4989
-18484.84181,499
-18483.96137,4990
-18483.84223,4991
-18484.91106,4992
-18484.25813,4993
-18486.65289,4994
-18485.87137,4995
-18484.35933,4996
-18484.80021,4997
-18486.57062,4998
-18485.55535,4999
-18484.53378,5
-18485.37562,50
-18484.64264,500
-18485.093,5000
-18487.15828,5001
-18484.67004,5002
-18483.87555,5003
-18487.14847,5004
-18485.06741,5005
-18486.3098,5006
-18484.15286,5007
-18486.23882,5008
-18485.89236,5009
-18485.10272,501
-18485.35574,5010
-18487.59402,5011
-18487.02057,5012
-18484.85146,5013
-18485.00304,5014
-18482.72599,5015
-18486.09933,5016
-18486.53596,5017
-18484.42415,5018
-18485.0933,5019
-18484.79321,502
-18485.54135,5020
-18484.96525,5021
-18486.0313,5022
-18485.6235,5023
-18485.39034,5024
-18486.36705,5025
-18485.75187,5026
-18484.46563,5027
-18486.61409,5028
-18484.90284,5029
-18486.28158,503
-18483.38965,5030
-18487.31094,5031
-18483.29415,5032
-18483.4544,5033
-18484.4732,5034
-18485.2701,5035
-18484.18517,5036
-18486.01708,5037
-18485.39565,5038
-18485.53252,5039
-18484.93333,504
-18485.87119,5040
-18485.6158,5041
-18485.38039,5042
-18484.6328,5043
-18485.55432,5044
-18484.63595,5045
-18484.23598,5046
-18486.4141,5047
-18485.26507,5048
-18482.60465,5049
-18484.67943,505
-18486.19763,5050
-18484.65113,5051
-18483.91849,5052
-18483.50829,5053
-18484.35526,5054
-18485.11609,5055
-18484.65294,5056
-18486.71701,5057
-18487.27324,5058
-18486.64631,5059
-18484.59482,506
-18484.43092,5060
-18487.14504,5061
-18486.03224,5062
-18484.03888,5063
-18484.26908,5064
-18484.01351,5065
-18486.42091,5066
-18485.0199,5067
-18485.16635,5068
-18485.41676,5069
-18484.73059,507
-18485.382,5070
-18485.18051,5071
-18485.03644,5072
-18484.92425,5073
-18483.71661,5074
-18485.44987,5075
-18486.37263,5076
-18485.71115,5077
-18484.96422,5078
-18484.00666,5079
-18485.88363,508
-18485.97269,5080
-18486.60588,5081
-18485.08961,5082
-18485.20957,5083
-18484.59332,5084
-18485.85698,5085
-18485.742,5086
-18485.65537,5087
-18484.95065,5088
-18484.18723,5089
-18485.6797,509
-18483.37766,5090
-18486.1278,5091
-18484.02597,5092
-18485.17231,5093
-18484.49884,5094
-18484.51377,5095
-18486.36507,5096
-18485.27346,5097
-18485.06715,5098
-18485.0409,5099
-18487.54124,51
-18488.49353,510
-18485.70818,5100
-18484.76897,5102
-18484.81915,5103
-18485.54103,5104
-18486.18601,5105
-18484.46193,5106
-18484.296,5107
-18485.94598,5108
-18486.36499,5109
-18482.20611,511
-18486.1712,5110
-18485.03351,5111
-18487.11512,5112
-18486.12049,5113
-18484.14861,5114
-18486.98056,5115
-18484.47559,5116
-18483.57641,5117
-18487.86574,5118
-18484.77616,5119
-18483.51577,512
-18485.26078,5120
-18483.76584,5121
-18485.1992,5122
-18486.03747,5123
-18484.09251,5124
-18486.91334,5125
-18486.61269,5126
-18484.72393,5127
-18483.79339,5128
-18485.16486,5129
-18486.96527,513
-18484.16366,5130
-18482.86647,5131
-18484.42453,5132
-18484.50258,5133
-18486.07276,5134
-18485.18452,5135
-18485.43253,5136
-18486.04226,5137
-18486.26293,5138
-18485.56746,5139
-18485.82824,514
-18484.31091,5140
-18485.42339,5141
-18485.278,5142
-18485.68961,5143
-18483.15367,5144
-18486.00025,5145
-18485.34234,5146
-18485.4326,5147
-18484.70987,5148
-18486.12536,5149
-18485.41136,515
-18484.6931,5150
-18485.30766,5151
-18486.8758,5152
-18484.4562,5153
-18486.06089,5154
-18484.10497,5155
-18486.80872,5156
-18484.80415,5157
-18485.96426,5158
-18485.21734,5159
-18485.3105,516
-18484.98677,5160
-18485.13105,5161
-18485.50161,5162
-18488.08038,5163
-18485.07634,5164
-18485.94745,5165
-18485.51873,5166
-18485.83009,5167
-18486.12398,5168
-18485.56049,5169
-18486.1958,517
-18483.93567,5170
-18482.55213,5171
-18483.42687,5172
-18485.64901,5173
-18484.99787,5174
-18484.31324,5175
-18484.9107,5176
-18487.40886,5177
-18483.39427,5178
-18484.60569,5179
-18485.64765,518
-18484.50506,5180
-18487.1504,5181
-18483.54326,5182
-18485.63337,5183
-18484.63291,5184
-18485.71418,5185
-18484.93526,5186
-18484.48529,5187
-18485.22556,5188
-18483.61347,5189
-18485.1198,519
-18484.43687,5190
-18485.57859,5191
-18483.81078,5192
-18487.10506,5193
-18485.72821,5194
-18484.38606,5195
-18487.11358,5196
-18486.52418,5197
-18484.99755,5198
-18485.71796,5199
-18483.9219,52
-18485.87354,520
-18484.58938,5200
-18485.06545,5201
-18484.07054,5202
-18485.60866,5203
-18485.27912,5204
-18485.0591,5205
-18486.62779,5206
-18485.62921,5207
-18486.01366,5208
-18485.04852,5209
-18485.17591,521
-18485.72935,5210
-18485.28843,5211
-18485.27285,5212
-18486.2348,5213
-18486.49829,5214
-18484.29346,5215
-18484.61271,5216
-18485.54639,5217
-18485.1034,5218
-18485.7568,5219
-18485.46225,522
-18486.43949,5220
-18486.80091,5221
-18484.47915,5222
-18484.24468,5223
-18482.46531,5224
-18482.94058,5225
-18484.49288,5226
-18487.07089,5227
-18484.74724,5228
-18485.14815,5229
-18484.0958,523
-18485.73543,5230
-18486.25509,5231
-18484.69552,5232
-18486.9891,5233
-18483.77026,5234
-18483.48331,5235
-18487.24137,5236
-18484.73266,5237
-18485.54627,5238
-18485.74138,5239
-18484.35769,524
-18484.66655,5240
-18486.58808,5241
-18484.1701,5242
-18485.91137,5243
-18484.90194,5244
-18483.70798,5245
-18484.83132,5246
-18484.67543,5247
-18486.55597,5248
-18485.05903,5249
-18483.15595,525
-18486.57741,5250
-18485.76668,5251
-18486.93444,5252
-18484.07322,5253
-18486.4999,5254
-18485.01207,5255
-18483.69025,5256
-18483.27639,5257
-18485.88468,5258
-18482.01952,5259
-18485.08027,526
-18484.26664,5260
-18485.3616,5261
-18486.37044,5262
-18486.48693,5263
-18486.46734,5264
-18486.0539,5265
-18487.99074,5266
-18487.37693,5267
-18484.22981,5268
-18486.45117,5269
-18485.12218,527
-18483.37936,5270
-18484.68363,5271
-18482.99648,5272
-18484.93932,5273
-18486.13567,5274
-18484.96048,5275
-18485.63984,5276
-18486.3548,5277
-18487.11585,5278
-18484.66027,5279
-18484.31137,528
-18486.45373,5280
-18483.99171,5281
-18484.27809,5282
-18486.41214,5283
-18485.081,5284
-18486.83057,5285
-18484.36423,5286
-18483.90559,5287
-18486.07127,5288
-18486.06002,5289
-18485.0681,529
-18485.73758,5290
-18485.11753,5291
-18486.93062,5292
-18485.21572,5293
-18483.82608,5294
-18484.73409,5295
-18484.52589,5296
-18486.50155,5297
-18485.95977,5298
-18485.61856,5299
-18484.68486,53
-18485.10734,530
-18484.80419,5300
-18485.31577,5301
-18483.38979,5302
-18484.36991,5303
-18486.73474,5304
-18485.38494,5305
-18482.89594,5306
-18487.29052,5307
-18484.66606,5308
-18486.74548,5309
-18486.0756,531
-18485.71618,5310
-18483.30673,5311
-18484.90796,5312
-18484.24447,5313
-18484.19882,5314
-18483.92982,5315
-18487.29207,5316
-18485.5965,5317
-18483.75865,5318
-18486.44791,5319
-18485.1896,532
-18485.42421,5320
-18485.22936,5321
-18485.01896,5322
-18484.41559,5323
-18484.77625,5324
-18483.66623,5325
-18484.98891,5326
-18486.7016,5327
-18485.86741,5328
-18484.71048,5329
-18485.34602,533
-18484.53753,5330
-18484.78398,5331
-18486.25165,5332
-18483.79797,5333
-18483.15778,5334
-18486.25612,5335
-18486.05288,5336
-18487.97284,5337
-18486.03491,5338
-18486.49803,5339
-18484.08948,534
-18484.67106,5340
-18483.78283,5341
-18487.35764,5342
-18485.19917,5343
-18482.96471,5344
-18484.44536,5345
-18483.25041,5346
-18485.04496,5347
-18485.96219,5348
-18485.56518,5349
-18485.66877,535
-18483.68566,5350
-18483.71968,5351
-18485.1115,5352
-18485.76524,5353
-18484.34762,5354
-18485.42785,5355
-18485.31677,5356
-18484.70955,5357
-18484.02231,5358
-18485.29677,5359
-18483.62232,536
-18484.58618,5360
-18484.94347,5361
-18485.59292,5362
-18485.39787,5363
-18485.39382,5364
-18486.58036,5365
-18486.53885,5366
-18485.52402,5367
-18487.80069,5368
-18487.42922,5369
-18483.75053,537
-18484.90783,5370
-18484.79296,5371
-18486.75591,5372
-18483.02668,5373
-18486.54374,5374
-18481.81244,5375
-18485.24964,5376
-18482.95058,5377
-18483.01997,5378
-18484.1768,5379
-18486.67698,538
-18484.34934,5380
-18485.38771,5381
-18485.18561,5382
-18484.90643,5383
-18485.86846,5384
-18484.41697,5385
-18485.76217,5386
-18486.49119,5387
-18483.98059,5388
-18485.26861,5389
-18484.76164,539
-18484.87317,5390
-18484.03466,5391
-18486.05949,5392
-18484.77018,5393
-18484.87072,5394
-18484.50043,5395
-18486.90072,5396
-18485.94573,5397
-18484.97745,5398
-18485.55088,5399
-18486.4514,54
-18484.01849,540
-18486.77382,5400
-18485.14425,5401
-18485.73283,5402
-18484.21376,5403
-18485.49868,5404
-18482.84309,5405
-18486.58963,5406
-18485.38869,5407
-18485.30835,5408
-18482.15344,5409
-18484.84582,541
-18485.78135,5410
-18482.50151,5411
-18485.34257,5412
-18484.07845,5413
-18487.6483,5414
-18484.84763,5415
-18484.50941,5416
-18484.39628,5417
-18486.26296,5418
-18481.2198,5419
-18485.54011,542
-18483.60086,5420
-18484.45912,5421
-18484.35989,5422
-18484.95138,5423
-18485.62999,5424
-18485.42223,5425
-18485.74156,5426
-18485.81336,5427
-18486.11575,5428
-18484.55684,5429
-18485.77754,543
-18483.31321,5430
-18485.76036,5431
-18485.19018,5432
-18486.89995,5433
-18486.91147,5434
-18486.96899,5435
-18485.98297,5436
-18484.62733,5437
-18484.79211,5438
-18486.33162,5439
-18483.21807,544
-18485.40083,5440
-18482.78332,5441
-18486.51506,5442
-18484.44445,5443
-18483.80985,5444
-18485.01237,5445
-18487.54918,5446
-18482.32581,5447
-18485.993,5448
-18485.75948,5449
-18485.83327,545
-18485.42824,5450
-18484.13938,5451
-18483.89062,5452
-18484.63706,5453
-18486.31434,5454
-18485.17646,5455
-18485.09977,5456
-18485.89403,5457
-18484.65094,5458
-18485.54904,5459
-18484.16097,546
-18484.33313,5460
-18485.83666,5461
-18485.89875,5462
-18486.22827,5463
-18484.91408,5464
-18486.90966,5465
-18486.4705,5466
-18486.92604,5467
-18485.75402,5468
-18485.34046,5469
-18483.62577,547
-18485.99302,5470
-18486.42831,5471
-18485.79917,5472
-18484.06062,5473
-18485.42239,5474
-18484.65085,5475
-18485.2242,5476
-18484.64519,5477
-18483.13969,5478
-18483.63762,5479
-18487.20194,548
-18485.8336,5480
-18486.2766,5481
-18485.20855,5482
-18484.84905,5483
-18483.74455,5484
-18486.29017,5485
-18484.73438,5486
-18485.08164,5487
-18482.69939,5488
-18484.76752,5489
-18484.77508,549
-18485.53514,5490
-18483.09245,5491
-18483.81623,5492
-18486.30514,5493
-18484.89009,5494
-18484.77503,5495
-18484.50582,5496
-18486.50159,5497
-18483.9145,5498
-18485.27824,5499
-18485.03623,55
-18483.03561,550
-18483.44352,5500
-18484.20372,5501
-18486.80796,5502
-18483.26214,5503
-18486.42407,5504
-18486.67875,5505
-18486.30122,5506
-18485.24963,5507
-18485.80658,5508
-18486.12851,5509
-18482.97161,551
-18485.13146,5510
-18486.14188,5511
-18486.02546,5512
-18485.56372,5513
-18487.82025,5514
-18485.53889,5515
-18485.58195,5516
-18486.70236,5517
-18485.84063,5518
-18485.84377,5519
-18483.44268,552
-18482.90956,5520
-18487.16629,5521
-18483.17448,5522
-18483.93846,5523
-18484.91069,5524
-18485.78731,5525
-18486.09833,5526
-18486.20191,5527
-18485.74036,5528
-18485.2854,5529
-18485.05393,553
-18483.92569,5530
-18485.13987,5531
-18486.17905,5532
-18485.97021,5533
-18484.23199,5534
-18485.45686,5535
-18486.04182,5536
-18485.21512,5537
-18484.76715,5538
-18485.83904,5539
-18485.6881,554
-18486.71282,5540
-18485.21789,5541
-18485.90025,5542
-18484.39587,5543
-18485.52863,5544
-18484.70842,5545
-18485.31034,5546
-18485.46746,5547
-18487.54985,5548
-18485.18403,5549
-18483.81278,555
-18485.46624,5550
-18485.89687,5551
-18484.32164,5552
-18485.69184,5553
-18483.67505,5554
-18485.77095,5555
-18485.38739,5556
-18485.7226,5557
-18483.92804,5558
-18485.02492,5559
-18484.54902,556
-18484.92089,5560
-18485.14989,5561
-18484.95343,5562
-18484.99229,5563
-18485.40281,5564
-18486.39373,5565
-18483.2366,5566
-18486.29571,5567
-18485.24382,5568
-18486.74765,5569
-18486.35437,557
-18485.89669,5570
-18486.55451,5571
-18483.35207,5572
-18485.62047,5573
-18482.60927,5574
-18486.01811,5575
-18486.03158,5576
-18484.54364,5577
-18485.34425,5578
-18484.38212,5579
-18484.2911,558
-18487.97226,5580
-18486.74458,5581
-18483.02646,5582
-18486.63312,5583
-18486.97617,5584
-18484.49648,5585
-18481.58302,5586
-18485.47672,5587
-18483.52555,5588
-18485.05966,5589
-18485.39026,559
-18487.32351,5590
-18483.76719,5591
-18484.93127,5592
-18485.18101,5593
-18483.52914,5594
-18485.36674,5595
-18485.50495,5596
-18485.92152,5597
-18487.06275,5598
-18485.99932,5599
-18485.06552,56
-18484.89177,560
-18486.84993,5600
-18485.87014,5601
-18485.26037,5602
-18485.40157,5603
-18486.16314,5604
-18487.94288,5605
-18487.09101,5606
-18484.5585,5607
-18482.10495,5608
-18484.55466,5609
-18486.40345,561
-18484.49414,5610
-18485.58035,5611
-18484.40019,5612
-18485.29408,5613
-18486.15862,5614
-18486.69323,5615
-18486.23168,5616
-18485.5112,5617
-18485.46847,5618
-18485.70104,5619
-18485.22382,562
-18488.03165,5620
-18483.83551,5621
-18484.39579,5622
-18485.18322,5623
-18485.4304,5624
-18484.85098,5625
-18485.1319,5626
-18486.21341,5627
-18485.98228,5628
-18484.64284,5629
-18485.32352,563
-18485.23842,5630
-18486.13122,5631
-18487.1432,5632
-18486.7825,5633
-18486.76137,5634
-18485.0317,5635
-18485.84452,5636
-18484.97523,5637
-18484.59254,5638
-18485.97922,5639
-18483.03778,564
-18484.984,5640
-18485.17151,5641
-18485.5196,5642
-18484.95637,5643
-18484.39548,5644
-18486.11932,5645
-18484.94393,5646
-18484.49494,5647
-18484.65683,5648
-18485.74733,5649
-18483.18479,565
-18485.96602,5650
-18483.78021,5651
-18487.3123,5652
-18484.90649,5653
-18486.79943,5654
-18486.67402,5655
-18485.8067,5656
-18486.16312,5657
-18484.79599,5658
-18484.35508,5659
-18486.16861,566
-18484.65234,5660
-18483.2155,5661
-18485.8833,5662
-18484.38987,5663
-18486.11919,5664
-18483.53,5665
-18485.15838,5666
-18485.13386,5667
-18485.75253,5668
-18485.8636,5669
-18484.94105,567
-18483.92435,5670
-18484.58205,5671
-18486.65449,5672
-18484.59526,5673
-18484.9102,5674
-18484.98282,5675
-18484.54165,5676
-18484.44539,5677
-18487.34512,5678
-18482.95011,5679
-18484.80066,568
-18483.28676,5680
-18484.42265,5681
-18485.93026,5682
-18485.85963,5683
-18485.55071,5684
-18484.98832,5685
-18484.66657,5686
-18485.57821,5687
-18485.12064,5688
-18483.71257,5689
-18485.75218,569
-18486.24738,5690
-18484.60103,5691
-18486.61343,5692
-18484.93586,5693
-18487.16877,5694
-18482.64513,5695
-18483.41303,5696
-18487.33034,5697
-18483.43997,5698
-18485.59733,5699
-18485.11394,57
-18485.49685,570
-18486.86631,5700
-18484.42736,5701
-18485.28167,5702
-18483.87282,5703
-18483.8937,5704
-18485.14514,5705
-18487.11892,5706
-18484.99731,5707
-18484.11028,5708
-18483.85744,5709
-18486.77601,571
-18487.48987,5710
-18485.22459,5711
-18485.10277,5712
-18484.49817,5713
-18486.04228,5714
-18485.6513,5715
-18485.2238,5716
-18484.71227,5717
-18483.66119,5718
-18486.05245,5719
-18485.0243,572
-18482.89099,5720
-18481.78216,5721
-18485.427,5722
-18486.36266,5723
-18485.25758,5724
-18485.53781,5725
-18483.27667,5726
-18485.53259,5727
-18487.71503,5728
-18485.65963,5729
-18484.92583,573
-18483.80473,5730
-18486.21982,5731
-18485.65716,5732
-18484.68289,5733
-18486.15005,5734
-18486.59788,5735
-18484.21872,5736
-18485.20732,5737
-18485.65383,5738
-18484.92182,5739
-18486.20949,574
-18484.92634,5740
-18487.17502,5741
-18485.29604,5742
-18486.50252,5743
-18486.43456,5744
-18485.99222,5745
-18484.26541,5746
-18487.25203,5747
-18484.40106,5748
-18484.04192,5749
-18485.93934,575
-18485.29056,5750
-18487.13828,5751
-18483.43506,5752
-18485.86097,5753
-18486.69638,5754
-18484.56872,5755
-18484.89445,5756
-18484.92952,5757
-18484.66442,5758
-18484.72926,5759
-18485.82019,576
-18486.66881,5760
-18486.50131,5761
-18484.56442,5762
-18483.61885,5763
-18482.05956,5764
-18486.51805,5765
-18487.73757,5766
-18483.31787,5767
-18487.39103,5768
-18485.5402,5769
-18485.12801,577
-18485.00105,5770
-18485.75158,5771
-18485.30693,5772
-18485.85564,5773
-18485.16478,5774
-18484.9943,5775
-18484.8361,5776
-18485.11472,5777
-18484.45423,5778
-18484.81446,5779
-18485.3806,578
-18484.37865,5780
-18486.23248,5781
-18483.80906,5782
-18486.20823,5783
-18485.37181,5784
-18486.50374,5785
-18485.14595,5786
-18486.12946,5787
-18484.18866,5788
-18486.32354,5789
-18484.95999,579
-18485.28238,5790
-18482.83894,5791
-18486.18208,5792
-18484.65636,5793
-18483.91269,5794
-18485.53258,5795
-18486.39538,5796
-18483.41453,5797
-18486.37823,5798
-18486.91013,5799
-18483.57984,58
-18484.3928,580
-18485.50534,5800
-18485.51412,5801
-18485.52505,5802
-18486.22655,5803
-18486.06888,5804
-18485.32993,5805
-18484.82434,5806
-18485.42623,5807
-18485.22884,5808
-18488.03749,5809
-18484.94861,581
-18484.65297,5810
-18486.24015,5811
-18482.49315,5812
-18486.6243,5813
-18484.40863,5814
-18487.33725,5815
-18484.23964,5816
-18484.69518,5817
-18486.70583,5818
-18482.72718,5819
-18482.61525,582
-18484.87172,5820
-18485.93584,5821
-18486.4696,5822
-18483.90017,5823
-18486.65977,5824
-18486.71061,5825
-18484.82511,5826
-18485.70403,5827
-18487.93343,5828
-18484.2014,5829
-18487.02728,583
-18484.1279,5830
-18484.89519,5831
-18485.05492,5832
-18484.69071,5833
-18481.4938,5834
-18484.35854,5835
-18486.0205,5836
-18484.84158,5837
-18485.54604,5838
-18485.77649,5839
-18485.31623,584
-18485.4757,5840
-18484.80282,5841
-18485.90435,5842
-18486.23548,5843
-18481.7219,5844
-18483.02679,5845
-18484.44609,5846
-18484.40652,5847
-18483.73436,5848
-18484.92036,5849
-18486.79753,585
-18487.30635,5850
-18486.16416,5851
-18485.07415,5852
-18483.02025,5853
-18486.43207,5854
-18485.38906,5855
-18483.24598,5856
-18487.31311,5857
-18484.53861,5858
-18485.07671,5859
-18484.79663,586
-18482.27246,5860
-18483.92469,5861
-18486.39464,5862
-18485.62817,5863
-18484.40911,5864
-18484.96179,5865
-18484.80885,5866
-18484.87478,5867
-18486.31407,5868
-18486.3117,5869
-18485.46856,587
-18486.34318,5870
-18485.39457,5871
-18487.25271,5872
-18485.93143,5873
-18482.77428,5874
-18484.35897,5875
-18483.79448,5876
-18486.97952,5877
-18485.50097,5878
-18486.57277,5879
-18485.70612,588
-18484.76956,5880
-18485.59072,5881
-18483.86875,5882
-18486.67929,5883
-18485.87286,5884
-18486.34287,5885
-18484.38713,5886
-18486.49391,5887
-18485.07674,5888
-18485.80245,5889
-18483.18616,589
-18485.30132,5890
-18483.9948,5891
-18484.4827,5892
-18486.89584,5893
-18485.60151,5894
-18484.61978,5895
-18484.65344,5896
-18485.95947,5897
-18485.98792,5898
-18486.50302,5899
-18486.02127,59
-18485.14995,590
-18484.05968,5900
-18483.23907,5901
-18483.71972,5902
-18485.80506,5903
-18484.4348,5904
-18484.3008,5905
-18484.03539,5906
-18484.19873,5907
-18485.23543,5908
-18486.03638,5909
-18488.68503,591
-18486.50558,5910
-18486.28489,5911
-18485.88311,5912
-18484.83989,5913
-18485.00648,5914
-18486.47925,5915
-18485.62591,5916
-18484.8996,5917
-18485.79486,5918
-18485.28335,5919
-18485.08617,592
-18484.85274,5920
-18485.62417,5921
-18487.93773,5922
-18484.77779,5923
-18487.19532,5924
-18484.82559,5925
-18485.55218,5926
-18485.19916,5927
-18487.28765,5928
-18485.01246,5929
-18484.55013,593
-18484.45172,5930
-18485.90524,5931
-18484.87606,5932
-18485.81583,5933
-18483.675,5934
-18487.10404,5935
-18484.41017,5936
-18485.09523,5937
-18486.76754,5938
-18485.45582,5939
-18485.07343,594
-18485.82539,5940
-18484.69575,5941
-18485.65178,5942
-18485.60939,5943
-18486.75968,5944
-18484.77709,5945
-18486.76541,5946
-18485.86463,5947
-18485.17976,5948
-18485.69401,5949
-18484.34955,595
-18486.19422,5950
-18483.83487,5951
-18485.20002,5952
-18485.72533,5953
-18484.09724,5954
-18484.34244,5955
-18486.78116,5956
-18482.37137,5957
-18485.2817,5958
-18484.74129,5959
-18488.05094,596
-18485.4448,5960
-18484.86732,5961
-18488.40553,5962
-18485.37574,5963
-18484.28625,5964
-18485.97571,5965
-18484.45531,5966
-18484.78439,5967
-18485.13368,5968
-18483.84787,5969
-18484.62998,597
-18484.90188,5970
-18486.9662,5971
-18484.77853,5972
-18485.13184,5973
-18486.39853,5974
-18484.86691,5975
-18484.66891,5976
-18483.47995,5977
-18486.08875,5978
-18488.54443,5979
-18484.31907,598
-18483.88338,5980
-18486.06912,5981
-18485.05066,5982
-18482.22766,5983
-18485.7378,5984
-18485.61174,5985
-18484.39675,5986
-18485.41364,5987
-18487.58877,5988
-18485.11833,5989
-18486.03536,599
-18486.44889,5990
-18483.89067,5991
-18484.86427,5992
-18486.46165,5993
-18483.84065,5994
-18485.47592,5995
-18485.79393,5996
-18483.7248,5997
-18486.93927,5998
-18485.01968,5999
-18486.74124,6
-18484.37,60
-18485.86791,600
-18484.35209,6000
-18486.49131,6001
-18485.10315,6002
-18484.71822,6003
-18485.91284,6004
-18484.05454,6005
-18484.11565,6006
-18487.66362,6007
-18484.35981,6008
-18485.7717,6009
-18486.41665,601
-18484.82376,6010
-18485.28076,6011
-18486.69097,6012
-18484.95005,6013
-18484.36512,6014
-18484.2799,6015
-18486.0164,6016
-18484.00565,6017
-18484.75549,6018
-18485.5769,6019
-18484.78184,602
-18483.3608,6020
-18486.37203,6021
-18485.99452,6022
-18486.54771,6023
-18485.82396,6024
-18486.21927,6025
-18483.93035,6026
-18484.88747,6027
-18486.64083,6028
-18485.89414,6029
-18484.80612,603
-18483.83466,6030
-18485.8865,6031
-18486.14153,6032
-18485.06677,6033
-18485.33982,6034
-18483.9743,6035
-18485.12112,6036
-18484.7915,6037
-18486.00454,6038
-18486.98179,6039
-18486.80478,604
-18485.55451,6040
-18483.74114,6041
-18483.75129,6042
-18485.86035,6043
-18486.44052,6044
-18488.18177,6045
-18484.96421,6046
-18485.83597,6047
-18485.57508,6048
-18485.40378,6049
-18484.19421,605
-18485.35384,6050
-18483.79735,6051
-18485.91786,6052
-18485.98012,6053
-18483.87416,6054
-18484.8716,6055
-18486.22077,6056
-18484.81265,6057
-18484.2645,6058
-18487.48433,6059
-18485.50064,606
-18486.14474,6060
-18486.05155,6061
-18485.17391,6062
-18485.84147,6063
-18486.58075,6064
-18487.33219,6065
-18485.43917,6066
-18485.8206,6067
-18485.62278,6068
-18486.3936,6069
-18485.0133,607
-18485.19659,6070
-18487.90003,6071
-18485.05537,6072
-18485.63365,6073
-18485.75187,6074
-18485.37076,6075
-18485.55029,6076
-18486.73976,6077
-18486.17379,6078
-18484.03335,6079
-18486.33191,608
-18486.30446,6080
-18485.74485,6081
-18483.59613,6082
-18485.49962,6083
-18484.53646,6084
-18485.54092,6085
-18484.7579,6086
-18485.63894,6087
-18484.49127,6088
-18486.61664,6089
