taskid,energy,Gnorm,a,b,c,alpha,beta,gamma,V,Static_xx,Static_yy,Static_zz,ε0,HighFreq_xx,HighFreq_yy,HighFreq_zz,ε∞,Bulk0,Shear0,Young0,C11,C12,C44,V_La_avg,V_Ce_avg,V_O_avg,Weight,Wi
8285,-17628.14024652,0.00001603,19.305851,20.169140,18.879199,89.892249,89.988782,89.874266,7351.197367,6.915230,24.35628,23.71371,25.82990,24.633296666666666,4.40393,4.38064,4.33815,4.3742399999999995,169.28032,70.74749,178.31302,264.4737,118.2138,85.0754,-29.7824567,-40.12348410000001,21.609147785294113,2.8489385024598984e-90,1.6648960541942086e-90
8286,-17630.88716226,0.00000315,19.351047,20.052053,18.920717,89.938054,90.001625,89.868101,7341.748136,6.924131,24.43785,24.94339,23.07804,24.153093333333334,4.37191,4.41839,4.44482,4.411706666666666,172.43991,72.38065,178.05919,262.4818,117.3538,84.9311,-29.85365865,-40.124884907142864,21.59780382058823,3.988746957910731e-44,2.3309906709712157e-44
8287,-17625.05424701,0.00000035,19.333939,20.113469,18.913001,89.949202,90.070250,89.775121,7354.682663,6.911953,25.12871,24.02420,24.92643,24.693113333333333,4.37746,4.39358,4.39576,4.388933333333333,161.57194,69.93652,171.51314,246.7032,111.0482,84.0074,-29.85365865,-40.124884907142864,21.600746017647058,4.094237575336673e-142,2.3926385136871308e-142
8288,-17625.26941212,0.00004255,19.317793,20.090001,18.947620,89.977709,89.981260,90.005513,7353.465799,6.913097,24.75347,24.93555,24.42269,24.703903333333333,4.35434,4.37133,4.39514,4.3736033333333335,168.65853,70.38995,174.62939,260.0013,114.9113,84.1688,-29.85365865,-40.124884907142864,21.61813803235294,1.6857291565877374e-138,9.851261509575392e-139
8289,-17628.76427788,0.00000068,19.346155,20.083626,18.941649,90.073682,90.072146,90.125655,7359.576698,6.907357,24.05622,24.37598,24.06327,24.165156666666665,4.34720,4.31681,4.36283,4.34228,165.77445,70.47217,175.76647,257.5225,114.7526,83.9019,-29.85365865,-40.124884907142864,21.616620473529416,8.668591245070963e-80,5.0658528946411536e-80
829,-17628.05181894,0.00000004,19.323772,20.106169,18.911528,89.820448,90.212332,89.963920,7347.551931,6.918661,23.64230,23.10660,24.03873,23.59587666666667,4.35193,4.33239,4.37899,4.3544366666666665,169.49454,71.46128,179.57795,263.3107,114.4539,83.9237,-29.828573249999998,-40.12525715,21.624963347058827,9.31461936249777e-92,5.443386373399543e-92
8290,-17627.00514027,0.00003497,19.334838,20.051666,18.971529,90.057575,90.078123,89.974293,7355.169062,6.911496,25.00619,24.94103,25.01911,24.988776666666666,4.35179,4.37482,4.37558,4.367396666666667,165.64819,69.76921,174.27914,253.0337,112.3541,82.6105,-29.85365865,-40.124884907142864,21.63559597647057,2.430733531184556e-109,1.4205005342770425e-109
8291,-17628.67682021,0.00000009,19.340341,20.068646,18.949719,90.013532,89.898901,90.189279,7354.986902,6.911667,24.14285,23.77444,24.72518,24.214156666666668,4.37708,4.38896,4.40712,4.391053333333333,168.95768,70.59335,175.54573,260.6717,117.7649,83.3455,-29.855524674999998,-40.14086929285713,21.612743761764687,2.9425532684833693e-81,1.719603747755237e-81
8292,-17629.32875655,0.00000038,19.327588,20.103268,18.937378,90.106377,89.878148,89.903980,7358.034849,6.908804,23.73521,23.70539,23.27881,23.57313666666667,4.34810,4.35918,4.40596,4.37108,169.46072,72.78541,182.79303,264.7808,115.5181,85.3872,-29.85365865,-40.124884907142864,21.607832194117638,2.6349526502626327e-70,1.5398444952823546e-70
8293,-17626.07772542,0.00000008,19.312570,20.104078,18.935902,90.082745,89.955074,90.064762,7352.065472,6.914414,23.90547,24.22498,24.31206,24.147503333333333,4.38011,4.34432,4.39442,4.37295,169.64901,70.98288,180.26821,265.3821,117.1486,83.5591,-29.761005675,-40.133861157142846,21.612302488235297,6.395191976066515e-125,3.7372971994917523e-125
8294,-17625.58070039,0.00000028,19.337482,20.060007,18.938937,90.035525,90.095924,89.944654,7346.588439,6.919569,23.62537,23.21599,23.97365,23.605003333333332,4.38978,4.40903,4.35966,4.3861566666666665,169.25007,71.77109,176.64875,258.0139,115.6780,83.2316,-29.85365865,-40.124884907142864,21.61543871470588,2.8589105907491624e-133,1.6707236599605446e-133
8295,-17628.99896576,0.00000010,19.315395,20.053778,18.946471,90.005893,90.021561,90.035406,7338.850148,6.926865,24.41278,23.74243,23.93797,24.031059999999997,4.39486,4.37340,4.36514,4.377800000000001,170.46965,70.74514,177.32744,263.4998,117.5227,85.5944,-29.85365865,-40.124884907142864,21.626805026470567,7.595063074531045e-76,4.4384919271597587e-76
8296,-17629.05372352,0.00003031,19.324542,20.059571,18.942747,89.980539,90.042889,90.042446,7343.000005,6.922950,23.63912,23.97619,23.81465,23.809986666666664,4.38330,4.35438,4.38175,4.373143333333334,169.50973,72.22883,177.59934,261.3277,117.0235,85.5565,-29.85365865,-40.124884907142864,21.604144050000002,6.315696704438788e-75,3.690840821459786e-75
8297,-17624.09938097,0.00000030,19.295653,20.068435,19.009184,90.138063,89.896299,90.147614,7360.936082,6.906081,24.00470,24.24768,23.91998,24.05745333333333,4.36530,4.31811,4.33422,4.3392100000000005,168.34820,70.76681,177.89806,259.9556,117.3060,81.8648,-29.85365865,-40.124884907142864,21.612539320588233,3.725028318773601e-158,2.1768756834634944e-158
8298,-17624.93762605,0.00000003,19.306126,20.104476,18.925533,89.991008,89.909788,90.100836,7345.727233,6.920380,24.17750,23.47605,24.55012,24.067889999999995,4.37289,4.37702,4.37159,4.373833333333334,170.35090,70.07741,177.61896,265.7268,117.5767,85.6571,-29.7527219,-40.12510175,21.618057688235282,4.4980796265542795e-144,2.6286404621354205e-144
8299,-17628.07383329,0.00004184,19.303234,20.130040,18.925260,90.058868,90.031879,89.887000,7353.861228,6.912725,25.68601,23.75009,24.36316,24.599753333333336,4.37381,4.35995,4.36577,4.366510000000001,166.08129,69.77448,172.84162,253.6047,113.7453,84.1941,-29.85365865,-40.124884907142864,21.620061702941182,2.182679227795489e-91,1.2755396547839392e-91
83,-17628.04408052,0.00002319,19.309439,20.127389,18.928236,90.072114,90.178409,89.885522,7356.375689,6.910363,24.04639,23.28277,23.32020,23.549786666666666,4.34979,4.36287,4.33858,4.350413333333333,169.77303,71.47161,176.87205,261.2047,116.6676,84.8637,-29.7527219,-40.12510175,21.610025379411752,6.905026951554084e-92,4.035240534613428e-92
830,-17626.94317842,0.00002875,19.334020,20.121827,18.919375,89.939438,90.138050,89.895549,7360.276961,6.906700,23.49223,24.47349,24.59710,24.187606666666667,4.35881,4.31566,4.36971,4.34806,168.93474,70.49698,181.01290,265.4620,116.9185,82.6971,-29.85365865,-40.124884907142864,21.60691827058823,2.2121984588493978e-110,1.2927904488119833e-110
8300,-17626.14558305,0.00000011,19.354851,20.042593,18.961353,90.082788,90.049749,89.688123,7355.395162,6.911284,24.83955,24.93204,24.47058,24.74739,4.38323,4.36849,4.40756,4.386426666666667,167.41387,70.44898,173.51857,256.7206,115.5150,82.1864,-29.791170675,-40.111763964285736,21.615741773529404,8.82696891773341e-124,5.15840749420885e-124
8301,-17629.57920040,0.00000050,19.353342,20.093856,18.895836,90.136900,90.030784,90.000074,7348.252683,6.918001,23.44978,23.67966,23.25070,23.460046666666667,4.32549,4.36950,4.36713,4.35404,167.85191,71.03001,178.94194,263.3175,114.6906,84.3748,-29.7527219,-40.12510175,21.610025379411752,4.246629004675088e-66,2.481694802258987e-66
8302,-17630.43437203,0.00007038,19.349317,20.095503,18.888156,90.196179,89.743757,90.024735,7344.245110,6.921776,23.55396,23.42119,24.08681,23.68732,4.42074,4.39453,4.41793,4.411066666666667,170.53843,71.44303,178.91000,264.6602,116.1874,84.7737,-29.855524674999998,-40.14086929285713,21.62984219117645,9.869505808333846e-52,5.767657414491044e-52
8303,-17627.26717550,0.00000003,19.315841,20.090875,18.942593,89.897302,90.219761,89.975236,7351.026043,6.915391,24.25358,25.02285,23.79343,24.356620000000003,4.33824,4.37188,4.36544,4.3585199999999995,168.27812,70.21702,175.67226,261.8283,116.6204,84.2063,0,-40.13074547142857,0,6.133882773534997e-105,3.584590266771472e-105
8304,-17628.45132116,0.00000008,19.342228,20.097647,18.900086,90.160499,89.744637,89.966496,7346.988913,6.919191,24.29954,24.56962,24.14556,24.33824,4.43129,4.42833,4.43202,4.430546666666666,169.15739,70.97166,172.66569,257.5362,115.0687,86.4426,-29.710029600000002,0,21.602368391176476,4.791892024095538e-85,2.8003419926940524e-85
8305,-17629.54608517,0.00000016,19.351322,20.067710,18.936728,90.021040,89.908398,89.906806,7353.807275,6.912776,23.80342,23.57933,23.24885,23.54386666666667,4.38500,4.33317,4.37548,4.36455,167.75512,71.75311,178.45031,260.7421,114.5110,83.8752,-29.85365865,-40.124884907142864,21.630507376470593,1.1795950529421735e-66,6.893455746744668e-67
8306,-17628.30791545,0.00000200,19.331016,20.016823,18.972217,90.256768,90.038451,89.929937,7341.133382,6.924710,24.64234,23.92440,23.83336,24.133366666666664,4.38912,4.37811,4.36186,4.376363333333334,170.04663,70.18410,172.20115,258.1063,117.8573,82.3376,-29.85365865,-40.124884907142864,21.602038785294116,1.8680871246752248e-87,1.091694636468049e-87
8307,-17628.01830212,0.00000823,19.320817,20.109551,18.921519,89.974162,89.990544,89.938780,7351.628518,6.914825,23.78029,24.48967,22.89488,23.721613333333334,4.38186,4.38230,4.35509,4.373083333333334,170.83365,72.56077,184.04212,266.7649,116.3830,85.5308,-29.746757275,-40.13712622857144,21.626704247058825,2.5474596751644597e-92,1.4887143256121827e-92
8308,-17628.79777674,0.00000074,19.283584,20.100439,18.959606,89.936537,89.851746,90.130168,7348.856294,6.917433,24.43953,24.11172,23.68486,24.078703333333333,4.38911,4.36274,4.39433,4.38206,170.09632,70.74918,179.49542,266.4025,115.5829,84.5302,-29.85365865,-40.124884907142864,21.63900805882353,3.167412340638666e-79,1.85100952631377e-79
8309,-17627.00269572,0.00000312,19.324406,20.108404,18.898028,89.892881,89.743951,90.101283,7343.354052,6.922616,23.91462,25.34930,24.58702,24.616979999999998,4.38847,4.39516,4.39419,4.3926066666666665,169.77528,70.48114,175.33121,263.7589,118.7713,84.4950,-29.85365865,-40.124884907142864,21.630313826470598,2.2114173846892443e-109,1.2923339955448632e-109
831,-17623.70901596,0.00000007,19.330916,20.104968,18.941598,89.750663,89.978994,89.837506,7361.504067,6.905548,23.47878,23.78993,26.42640,24.565036666666668,4.32566,4.32710,4.30792,4.320226666666667,163.49411,69.77115,175.52752,256.7572,114.5938,82.5821,-29.85365865,-40.124884907142864,21.638791173529416,1.0310649879058726e-164,6.025458354050413e-165
8310,-17625.67076457,0.00005746,19.349049,20.084428,18.926772,90.213568,90.047431,90.006489,7355.165972,6.911499,23.73961,23.48205,25.07968,24.100446666666667,4.34361,4.33214,4.35294,4.342896666666667,167.39536,70.70837,175.01031,258.8731,116.0312,86.6828,-29.85365865,-40.124884907142864,21.613602155882337,9.315629460015626e-132,5.4439766660191904e-132
8311,-17627.19248707,0.00000023,19.289476,20.090950,18.975872,90.050724,90.196049,89.954903,7353.934882,6.912656,24.60088,24.06405,23.19836,23.954430000000002,4.38782,4.31688,4.33483,4.346509999999999,168.12259,71.67658,182.33301,267.1620,115.4541,84.7053,-29.85365865,-40.124884907142864,21.630507376470593,3.412126086522197e-106,1.9940182116808946e-106
8312,-17628.12971967,0.00000189,19.323287,20.057210,18.954170,90.072149,89.962130,89.927548,7346.077777,6.920050,24.09062,23.89423,24.79361,24.259486666666664,4.36132,4.37876,4.37557,4.371883333333333,169.09502,71.13608,178.03511,264.1161,119.3015,85.7556,0,-40.10692519285717,21.62053044117647,1.8960063082401295e-90,1.1080103760017027e-90
8313,-17628.98540413,0.00000002,19.339088,20.023634,18.985825,90.080414,90.057037,89.931483,7352.032595,6.914445,23.84689,24.33545,23.99552,24.059286666666665,4.39280,4.32676,4.32966,4.349740000000001,165.96360,71.16453,179.21802,262.5806,113.6255,82.9496,0,-40.125028364285726,21.611352511764718,4.49475503998434e-76,2.6266976012918675e-76
8314,-17628.24414282,0.00000074,19.329859,20.083689,18.937192,89.938693,89.931078,89.951861,7351.687972,6.914769,24.51197,25.70191,24.63582,24.9499,4.41875,4.38990,4.43305,4.4139,166.98021,70.78427,172.22144,257.0091,116.6616,83.7246,0,0,21.62490602647059,1.5851271167856592e-88,9.263351524976745e-89
8315,-17628.90787546,0.00002034,19.310155,20.111910,18.942869,89.999782,90.085582,90.001126,7356.721981,6.910037,24.27631,24.22685,24.19425,24.232469999999996,4.35674,4.38004,4.36551,4.36743,165.88947,70.09462,177.89255,259.3595,111.4329,82.9853,-29.7527219,-40.12510175,21.610025379411752,2.240173706143717e-77,1.3091389515245563e-77
8316,-17627.49441878,0.00000032,19.299366,20.092333,18.949490,90.014646,90.098109,89.955351,7348.017109,6.918223,24.15559,23.97132,24.84798,24.32496333333333,4.42120,4.38816,4.40960,4.40632,171.94580,70.88592,179.13222,266.6507,119.4861,85.5049,0,-40.13237945000001,21.61278167352941,4.029531509270316e-101,2.354824824840113e-101
8317,-17626.44173296,0.00000025,19.299196,20.070159,18.977727,90.054758,89.872696,90.012335,7350.771877,6.915631,24.19408,24.28909,23.50913,23.997433333333333,4.36396,4.38472,4.38002,4.376233333333333,169.40268,71.30784,176.45044,260.9349,117.1529,84.1778,-29.85365865,-40.124884907142864,21.61880887352939,8.335105809258421e-119,4.870966769252298e-119
8318,-17629.92596713,0.00001428,19.319587,20.096314,18.921085,89.785078,89.866613,90.070065,7346.081013,6.920047,23.43935,23.38587,24.18146,23.668893333333333,4.41043,4.39152,4.40612,4.40269,172.74634,72.08988,176.86542,267.6763,121.2726,85.8966,-29.752335699999996,-40.136311050000025,21.60755548235295,2.8409853388346604e-60,1.6602482912724795e-60
8319,-17628.13078317,0.00000039,19.336089,20.092567,18.921717,89.747935,90.013490,90.082855,7351.228562,6.915201,23.13145,25.81372,23.73497,24.226713333333336,4.36359,4.35537,4.38039,4.3664499999999995,165.34661,70.53746,180.89102,267.7312,115.8797,82.6486,-29.85365865,-40.124884907142864,21.61972134411765,1.9756308156684988e-90,1.1545422783647007e-90
832,-17630.49377689,0.00003923,19.378343,20.061172,18.906704,90.102921,90.074511,89.956330,7350.003907,6.916353,23.11678,24.02103,23.31263,23.48348,4.36383,4.37848,4.40011,4.3808066666666665,170.79838,72.63647,179.48684,265.5358,117.6404,85.6713,-29.85365865,-40.124884907142864,21.59780382058823,9.823203297088932e-51,5.740598610587632e-51
8320,-17627.90388862,0.00000163,19.307359,20.127896,18.913338,89.920840,89.969952,90.102148,7350.015446,6.916342,24.32010,24.05002,23.69198,24.0207,4.37015,4.33046,4.38273,4.361113333333333,169.21890,71.75143,180.95542,264.0424,113.3973,84.2881,-29.85365865,-40.124884907142864,21.644057541176466,3.048211613707213e-94,1.7813496092064332e-94
8321,-17630.07174168,0.00000041,19.350820,20.077794,18.897404,90.068732,89.994668,90.071954,7342.042022,6.923853,24.69664,24.04140,23.33423,24.02409,4.41053,4.42040,4.40610,4.412343333333333,170.12810,71.67141,179.39720,263.1501,116.8673,85.8040,-29.807050025000002,-40.14455438571431,21.610128988235303,7.986815450768616e-58,4.667428769726201e-58
8322,-17629.26243773,0.00003169,19.331076,20.106413,18.895917,90.092232,90.046763,89.837103,7344.396954,6.921633,24.72336,23.98870,23.83048,24.180846666666667,4.38044,4.37713,4.38922,4.382263333333333,173.09090,72.85288,180.45073,266.9014,118.6341,85.7869,-29.9006105,-40.10032851428572,0,2.026122383370003e-71,1.184049132150323e-71
8323,-17624.73006989,0.00001916,19.314571,20.066914,18.986836,90.271873,89.944481,89.832630,7358.873075,6.908017,23.90408,23.74385,23.75834,23.802090000000003,4.26020,4.34050,4.31812,4.306273333333333,163.64143,70.15908,178.27860,256.2786,110.9236,83.5337,-29.73742277500001,0,21.616658267647043,1.46634821396871e-147,8.569217459075687e-148
8324,-17628.89516117,0.00003622,19.286073,20.105257,18.965740,89.850309,90.083566,90.028220,7353.959718,6.912633,24.61754,24.61311,23.78651,24.33905333333333,4.36591,4.38657,4.38126,4.377913333333333,166.50208,70.92284,174.29866,258.6218,115.1403,85.0130,-29.788467175,-40.119336235714286,21.621782894117654,1.3699068084270906e-77,8.005621876340059e-78
8325,-17629.20591254,0.00007068,19.327857,20.075076,18.939946,89.994087,90.031533,90.018069,7348.852675,6.917437,24.25018,23.76295,24.15629,24.056473333333333,4.38645,4.40140,4.41388,4.400576666666666,170.73336,71.93612,175.91239,263.3963,118.0501,85.6371,-29.780076674999997,-40.12651258571429,21.624528955882354,2.2755389628856936e-72,1.3298061145238428e-72
8326,-17628.60886233,0.00000001,19.299247,20.081943,18.942727,90.022231,89.868364,90.117451,7341.528712,6.924338,24.45310,24.18303,25.28850,24.64154333333333,4.43396,4.37164,4.37991,4.39517,171.78585,70.74397,179.91705,269.3523,119.5654,82.6378,0,0,21.60583295882352,2.1236463540593723e-82,1.2410413325259673e-82
8327,-17627.42899987,0.00000026,19.325847,20.068225,18.954856,89.804709,90.015501,90.009566,7351.321965,6.915113,24.09047,24.30698,23.50521,23.96755333333333,4.36325,4.38000,4.36113,4.368126666666666,167.68140,70.65527,177.92998,261.5983,115.5075,82.3162,-29.786084049999992,-40.130430649999994,0,3.2082280952493132e-102,1.8748619151040337e-102
8328,-17629.89148237,0.00002327,19.317532,20.095514,18.947087,90.049484,89.958744,90.074386,7355.167771,6.911497,24.11622,22.95676,23.96588,23.67962,4.39385,4.36417,4.40672,4.388246666666666,170.33243,72.21930,178.98024,263.2419,116.7640,86.3210,-29.759232925,-40.11936587857142,21.624465676470592,7.484288532139775e-61,4.373756202477337e-61
8329,-17624.53228353,0.00007672,19.359729,20.121745,18.892166,89.978176,90.016649,89.821264,7359.435454,6.907489,23.22827,24.93365,23.93456,24.03216,4.35666,4.33451,4.36120,4.35079,165.03452,69.73390,176.72620,260.8218,110.4866,81.4294,-29.79221844999999,-40.12417346428571,21.634787055882363,6.975454436334575e-151,4.07639777314863e-151
833,-17628.75912990,0.00000094,19.323101,20.124067,18.914878,90.056760,89.834103,89.996983,7355.192940,6.911474,23.87566,23.81069,23.66782,23.784723333333336,4.41042,4.38944,4.38629,4.395383333333332,169.87830,72.35833,183.27682,267.7495,117.6490,86.2677,-29.85365865,-40.124884907142864,21.619096079411758,7.103399939615575e-80,4.151168065094385e-80
8330,-17626.91725009,0.00006508,19.336339,20.091050,18.932357,90.114468,89.945341,89.883939,7354.948231,6.911704,24.14564,25.39250,23.60187,24.380003333333335,4.35459,4.40819,4.36560,4.376126666666667,169.21911,69.82608,172.13166,259.4916,116.4409,85.4905,-29.768823925,-40.12599847142856,21.625353694117667,8.114229974635493e-111,4.741888761702101e-111
8331,-17627.24494986,0.00000299,19.321433,20.095854,18.938809,90.042787,90.064811,90.082998,7353.559908,6.913009,26.27377,24.28323,23.80518,24.78739333333333,4.35921,4.37392,4.35677,4.3633,169.56679,70.89587,174.52952,257.7015,115.9704,82.2120,-29.85365865,-40.124884907142864,21.628156482352924,2.596337541437674e-105,1.5172781456544346e-105
8332,-17627.67171024,0.00000000,19.338981,20.069522,18.932108,90.070539,89.972331,89.931042,7347.995987,6.918243,23.72315,23.68978,24.08629,23.833073333333335,4.38604,4.35938,4.39811,4.381176666666666,170.89148,71.44454,178.66926,263.6658,116.6552,83.8566,-29.786084049999992,-40.130430649999994,21.612536647058825,3.833716534881487e-98,2.2403921763534538e-98
8333,-17625.28185035,0.00000040,19.300680,20.091498,18.949699,89.971539,90.070113,89.982936,7348.299440,6.917957,24.57282,24.17183,24.76110,24.50191666666667,4.36244,4.37868,4.36846,4.36986,167.94100,69.96940,175.85866,261.9004,115.2060,82.9917,-29.780076674999997,-40.12651258571429,0,2.727349946364621e-138,1.593840709509369e-138
8334,-17627.01703883,0.00004897,19.352486,20.085703,18.929670,90.087392,90.011752,89.959763,7358.108854,6.908735,25.57318,24.53177,24.45935,24.854766666666666,4.35121,4.30803,4.37196,4.343733333333334,165.12337,70.82113,178.53518,257.3817,111.2835,83.7630,-29.751670575000002,-40.128709964285726,21.621788008823543,3.8514508708854377e-109,2.250755975365345e-109
8335,-17627.47399984,0.00004557,19.342887,20.081647,18.939148,89.936740,89.776035,90.240957,7356.540082,6.910208,24.67594,23.54925,23.89031,24.0385,4.35254,4.37415,4.33677,4.354486666666667,166.98834,71.35069,178.44127,261.3738,115.2493,84.9814,-29.8360549,0,21.622614591176458,1.8290747799099952e-101,1.0688961454481786e-101
8336,-17627.82487498,0.00001181,19.353467,20.055832,18.944245,90.235709,90.113685,89.993215,7353.129760,6.913413,23.83760,23.44112,23.03622,23.438313333333337,4.37339,4.34310,4.35911,4.358533333333334,171.56999,72.11398,180.86256,265.4931,118.4079,85.5983,0,-40.121429885714285,0,1.4344135619843966e-95,8.382593999022615e-96
8337,-17628.93065439,0.00000044,19.336078,20.135952,18.910241,90.031372,89.979810,89.982995,7362.706914,6.904420,23.88161,24.03991,24.39940,24.106973333333332,4.37557,4.38594,4.39406,4.38519,164.77104,70.52291,181.67269,262.8625,114.0945,83.5387,-29.76469262499999,0,21.63372841176471,5.406931617987206e-77,3.1597660350730997e-77
8338,-17624.99364711,0.00003730,19.318071,20.101888,18.963177,89.784462,90.015986,90.008681,7363.912204,6.903290,24.02886,22.98351,23.52479,23.512386666666668,4.30948,4.30807,4.26720,4.2949166666666665,165.22338,72.22613,181.52264,263.9450,115.2477,84.3951,-29.751670575000002,-40.128709964285726,0,3.9277110111941016e-143,2.295321769461133e-143
8339,-17629.98242181,0.00002810,19.302995,20.066609,18.947219,89.980275,89.923962,89.928933,7339.110444,6.926619,23.65270,23.80284,23.13370,23.529746666666668,4.36042,4.41129,4.41825,4.396653333333333,173.71697,71.84049,176.56024,263.3359,119.3325,86.3935,-29.85365865,-40.124884907142864,21.6105528352941,2.5227015552949806e-59,1.4742458855091857e-59
834,-17626.47835844,0.00006488,19.340216,20.054246,18.970078,90.079551,89.992385,90.096813,7357.592442,6.909220,24.89540,24.12256,23.55205,24.190003333333333,4.36425,4.34810,4.36980,4.360716666666667,167.50103,71.03641,174.98094,254.6423,113.0753,82.5224,-29.85365865,-40.124884907142864,21.638791173529416,3.4370994717821113e-118,2.0086124510943476e-118
8340,-17624.74729363,0.00000187,19.326034,20.036810,18.980940,90.040210,90.057671,89.883982,7350.008505,6.916349,24.46753,23.40530,23.76514,23.879323333333332,4.32985,4.33766,4.34514,4.33755,166.93870,69.77696,173.94994,258.5629,116.6700,83.6265,-29.758007525,0,21.621816311764693,2.854849455755869e-147,1.6683503663215117e-147
8341,-17628.21506636,0.00001168,19.376808,20.058011,18.926064,90.025201,89.862446,89.907953,7355.776704,6.910925,24.07043,24.01678,23.53721,23.874806666666668,4.36545,4.38174,4.32656,4.357916666666667,167.62166,71.32882,171.83450,252.5627,115.4650,85.8463,-29.777267274999986,-40.12034843571428,21.608458147058826,5.147555835941179e-89,3.0081889772639885e-89
8342,-17627.93005564,0.00003528,19.334196,20.051093,18.976777,89.996915,89.966001,90.169074,7356.726962,6.910033,24.23724,23.56562,24.62245,24.141769999999998,4.39439,4.36533,4.40282,4.387513333333334,165.89646,69.59451,174.52855,256.2869,115.8856,83.3252,-29.849202299999995,-40.10854127142858,21.619488391176464,8.387483947773383e-94,4.901576119388954e-94
8343,-17629.51404931,0.00000002,19.321026,20.065788,18.969440,90.051531,89.957378,89.775734,7354.231363,6.912377,24.66929,23.83220,24.40506,24.302183333333335,4.38116,4.38169,4.41210,4.391649999999999,168.60137,71.15750,175.65086,259.0995,116.8551,85.0013,-29.740011225,-40.126835692857156,0,3.416285685658139e-67,1.996449046949006e-67
8344,-17629.50326584,0.00004894,19.326869,20.104510,18.941732,89.844794,90.077530,90.008492,7359.913419,6.907041,24.58079,23.87117,25.38573,24.61256333333333,4.37866,4.36088,4.36259,4.367376666666666,165.83302,70.52759,175.78669,258.0924,112.7839,83.8452,-29.7774758,-40.12315169999999,21.625608973529403,2.2511262818004978e-67,1.3155395459840341e-67
8345,-17628.08001987,0.00005672,19.341158,20.095463,18.921797,90.136316,89.907213,89.893417,7354.282517,6.912329,24.38952,24.33562,23.87363,24.19959,4.41747,4.35079,4.33682,4.36836,170.35452,71.37122,179.45611,263.5515,116.5260,83.8958,-29.85365865,-40.124884907142864,21.580767144117644,2.7728085538893033e-91,1.6204063430713634e-91
8346,-17626.67212351,0.00000551,19.360581,20.082254,18.914456,90.026137,89.885688,90.010876,7354.002847,6.912592,24.59213,26.83844,24.43408,25.28821666666667,4.36827,4.37167,4.37973,4.373223333333334,167.48885,69.93734,177.22326,258.6352,119.1053,84.3438,-29.85365865,-40.124884907142864,21.59780382058823,6.184463214458709e-115,3.6141490573317384e-115
8347,-17628.73919236,0.00002273,19.291980,20.093198,18.942235,90.148023,89.977467,90.191228,7342.656200,6.923274,24.71229,23.97777,23.94672,24.21226,4.39732,4.38696,4.42680,4.403693333333333,170.65729,70.93286,176.04010,262.7874,115.4544,85.1773,-29.85365865,-40.124884907142864,21.630313826470598,3.2849618989380893e-80,1.9197045141543286e-80
8348,-17627.00971228,0.00000018,19.292853,20.091986,18.959632,89.859684,89.963072,89.975978,7349.331007,6.916986,23.60045,23.88362,24.07072,23.851596666666666,4.38842,4.38273,4.37367,4.381606666666666,172.82151,72.61673,180.07491,266.6001,120.2773,84.3850,-29.85365865,-40.124884907142864,21.604227220588246,2.9009733523773728e-109,1.6953047893190239e-109
8349,-17624.74399551,0.00000002,19.322776,20.101068,18.923693,89.825934,89.870678,89.912530,7350.060748,6.916300,24.40661,23.76956,24.85501,24.34372666666667,4.32858,4.38387,4.37805,4.3635,171.61974,71.69089,177.33757,264.3551,118.4192,84.6556,-29.85365865,-40.124884907142864,21.63457852058824,2.51291173367279e-147,1.4685247948728044e-147
835,-17627.46687030,0.00000019,19.348364,20.066184,18.923530,90.110012,89.887936,90.002113,7346.992158,6.919188,24.33124,23.95794,24.76686,24.352013333333332,4.40052,4.38736,4.40441,4.397430000000001,169.82473,70.44974,176.57015,263.6212,119.3767,83.9053,-29.85365865,-40.124884907142864,21.59780382058823,1.3882269172599248e-101,8.112683074333129e-102
8350,-17627.82309164,0.00007426,19.364291,20.059930,18.912776,90.011255,90.088610,89.937959,7346.584902,6.919572,24.19596,23.81191,23.65916,23.88901,4.37870,4.39868,4.38550,4.387626666666667,170.10757,70.66933,174.46984,261.3190,115.2180,84.5426,-29.85365865,-40.124884907142864,21.62216162941176,1.3387996472337726e-95,7.82383420390269e-96
8351,-17626.01573266,0.00000004,19.360487,20.079662,18.898616,89.897286,90.075583,89.981303,7346.856575,6.919316,23.45887,24.53383,24.40493,24.13254333333333,4.41525,4.40332,4.39801,4.405526666666667,170.94555,70.83663,174.47162,264.1759,120.4646,83.8063,-29.85365865,-40.124884907142864,21.62216162941176,5.8132774945129997e-126,3.3972311982845e-126
8352,-17626.82522525,0.00005490,19.306956,20.092808,18.937676,90.018961,89.996734,89.972532,7346.509296,6.919643,25.74244,25.73165,24.91125,25.46178,4.39680,4.39006,4.38213,4.389663333333334,164.30675,69.31838,176.68341,255.2168,108.2874,82.6214,-29.85365865,-40.124884907142864,21.59780382058823,2.308330776192146e-112,1.3489693785032677e-112
8353,-17626.47534950,0.00000010,19.387425,20.058338,18.919489,90.137571,89.956018,90.150193,7357.353316,6.909444,24.07157,23.93067,24.11165,24.037963333333334,4.37957,4.38714,4.41562,4.39411,170.54948,71.97329,177.97802,262.8880,118.6580,84.3615,-29.85365865,-40.124884907142864,21.624046502941173,3.059455451475289e-118,1.7879204148303194e-118
